PMID,Article Title,Year,Month,Day,Chemical List,keywords,,,,
7059987,"Expression of multimolecular forms of pyruvate kinase in normal, benign, and malignant human breast tissue.",1982,3,1,"['Isoenzymes', 'Phosphoenolpyruvate', 'Pyruvate Kinase']",[],,,,
6285426,[Hormonal control of liver gluconeogenesis].,1982,3,1,"['Catecholamines', 'Insulin', 'Pyruvates', 'Vasopressins', 'Glucagon', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Fructose-Bisphosphatase']",[],,,,
6280578,Red cell enzymopathies in the newborn. I. Evaluation of red cell metabolism.,1982,3,1,"['Isoenzymes', 'Phosphotransferases', 'Phosphofructokinase-1', 'Carbonic Anhydrases']",[],,,,
6278391,Pyruvate kinase and phosphofructokinase isozymes in childhood cancers.,1982,3,1,"['Isoenzymes', 'Phosphofructokinase-1', 'Pyruvate Kinase']",[],,,,
6211617,A comparative study of Leishmania mexicana amastigotes and promastigotes. Enzyme activities and subcellular locations.,1982,3,1,"['Enzymes', 'Fatty Acids', 'Repressor Proteins', 'Saccharomyces cerevisiae Proteins', 'Hexokinase', 'Pyruvate Kinase', 'Coenzyme A Ligases', 'FAA2 protein, S cerevisiae', 'long-chain-fatty-acid-CoA ligase']",[],,,,
6121076,What are isozymes telling us about gene regulation in cancer?,1982,3,1,"['Isoenzymes', 'Neoplasm Proteins', 'gamma-Glutamyltransferase', 'Hexokinase', 'Pyruvate Kinase', 'Alkaline Phosphatase', 'Fructose-Bisphosphate Aldolase']",[],,,,
7067840,Multiple control of Helix pomatia pyruvate kinase by high-Mr modulators.,1982,2,22,"['Fructosediphosphates', 'Proteins', 'Adenosine Diphosphate', 'Pyruvate Kinase']",[],,,,
7092823,Studies on the interactions of Ca2+ and pyruvate in the regulation of rat heart pyruvate dehydrogenase activity. Effects of starvation and diabetes.,1982,2,15,"['Pyruvate Dehydrogenase Complex', 'Pyruvates', 'Adenosine Diphosphate', 'Pyruvic Acid', 'Ketoglutarate Dehydrogenase Complex', 'Calcium', 'Epinephrine']",[],,,,
7056711,The M1 and M2 subunits of rat pyruvate kinase are encoded by different messenger RNAs.,1982,2,10,"['Isoenzymes', 'Macromolecular Substances', 'RNA, Messenger', 'Pyruvate Kinase']",[],,,,
7055983,Extreme deficiency of L-type pyruvate kinase with moderate clinical expression.,1982,2,5,['Pyruvate Kinase'],[],,,,
16662211,Effect of photoinhibitory treatments on the activity of light-activated enzymes of c(3) and c(4) photosynthetic carbon metabolism.,1982,2,1,[],[],,,,
16662197,Intracellular Localization of Enzymes of Carbon Metabolism in Mesembryanthemum crystallinum Exhibiting C(3) Photosynthetic Characteristics or Performing Crassulacean Acid Metabolism.,1982,2,1,[],[],,,,
7098012,[Two cases of pyruvate kinase variants (author's transl)].,1982,2,1,['Pyruvate Kinase'],[],,,,
7098008,[Erythroenzymopathies--the results and problems of red cell enzyme assays carried out in the past 9 years (author's transl)].,1982,2,1,"['Glucosephosphate Dehydrogenase', 'Pyruvate Kinase']",[],,,,
7074695,[Changes in certain enzymes of anaerobic glycolysis and pentose cycle in atopic eczema (author's transl)].,1982,2,1,"['Glucosephosphate Dehydrogenase', 'Glutathione Reductase', 'Pyruvate Kinase']",[],,,,
7059521,Effect of ADP-utilizing enzymes on the arterial bleeding time in rats and rabbits.,1982,2,1,"['Phosphocreatine', 'Adenosine Diphosphate', 'Phosphoenolpyruvate', 'Pyruvate Kinase', 'Creatine Kinase']",[],,,,
7040594,Enzyme enhanced luminescence immunoassay for the determination of transferrin concentrations in serum.,1982,2,1,"['Transferrin', 'Firefly Luciferin', 'Adenosine Triphosphate', 'Luciferases', 'Pyruvate Kinase']",[],,,,
6802929,Effect of pancreas transplantation on liver carbohydrate metabolism in streptozotocin diabetic rats.,1982,2,1,"['Glycerolphosphate Dehydrogenase', 'Glucosephosphate Dehydrogenase', 'Pyruvate Kinase']",[],,,,
7073710,Difference in physical and chemical properties between muscle-type and spleen-type isoenzymes of pyruvate kinase in rat.,1982,1,29,"['Amino Acids', 'Isoenzymes', 'Peptide Fragments', 'Pyruvate Kinase', 'Trypsin']",[],,,,
6803781,Calcium-calmodulin dependent phosphorylation of erythrocyte pyruvate kinase.,1982,1,15,"['Calcium-Binding Proteins', 'Calmodulin', 'Phosphates', 'Trifluoperazine', 'Calcimycin', 'Pyruvate Kinase', 'Calcium']",[],,,,
6211173,Kinetic mechanism of mitochondrial adenosine triphosphatase. ADP-specific inhibition as revealed by the steady-state kinetics.,1982,1,15,"['Inosine Triphosphate', 'Adenosine Diphosphate', 'Phosphoenolpyruvate', 'Pyruvate Kinase', 'Adenosine Triphosphatases', 'Proton-Translocating ATPases']",[],,,,
6211171,Kinetic mechanism of mitochondrial adenosine triphosphatase. Inhibition by azide and activation by sulphite.,1982,1,15,"['Azides', 'Sulfites', 'Adenosine Diphosphate', 'Adenosine Triphosphate', 'Sodium Azide', 'Adenosine Triphosphatases', 'Proton-Translocating ATPases', 'sodium bisulfite']",[],,,,
6121716,An immobilized cyclic multi-step enzyme system -- the urea cycle.,1982,1,11,"['Enzymes, Immobilized', 'Multienzyme Complexes', 'Urea', 'Ornithine Carbamoyltransferase', 'Pyruvate Kinase', 'Arginase', 'Pyrophosphatases', 'Inorganic Pyrophosphatase', 'Argininosuccinate Lyase', 'Argininosuccinate Synthase']",[],,,,
6273426,Influence of phosphorylation on the interaction of effectors with rat liver pyruvate kinase.,1982,1,10,"['Fructosediphosphates', 'Protein Kinases', 'Pyruvate Kinase', 'Phosphoprotein Phosphatases', 'fructose-1,6-diphosphate']",[],,,,
6277364,Stereospecificity of (E)- and (Z)-phosphoenol-alpha-ketobutyrate with chicken liver phosphoenolpyruvate carboxykinase and related phosphoenolpyruvate-utilizing enzymes.,1982,1,5,"['phosphoenol-2-ketobutyrate', 'Manganese', 'Phosphoenolpyruvate', 'Pyruvate Kinase', 'Pyruvate, Orthophosphate Dikinase', 'Phosphoenolpyruvate Carboxykinase (GTP)', 'Phosphopyruvate Hydratase']",[],,,,
7185649,Stimulatory effect of blood platelet factor(s) on glycolysis in cell cultures.,1982,1,1,"['Growth Substances', 'Lactates', 'Peptides', 'Platelet-Derived Growth Factor', 'Lactic Acid']",[],,,,
7184190,[Erythrocyte pyruvate kinase deficiency: hemolytic anemia in single and double heterozygotes].,1982,1,1,['Pyruvate Kinase'],[],,,,
7182765,[Enzyme activity of red blood cells in a child with chromosome 8 trisomy].,1982,1,1,"['Phosphogluconate Dehydrogenase', 'Glucosephosphate Dehydrogenase', 'Glutathione Reductase', 'Pyruvate Kinase']",[],,,,
7173870,A red cell pyruvate kinase mutant with normal L-type PK in the liver.,1982,1,1,['Pyruvate Kinase'],[],,,,
7157842,[Regulation of PEP-carboxylase of the facultative methylotrop Acetobacter sp. MB 58].,1982,1,1,"['Adenine Nucleotides', 'Ketoglutaric Acids', 'Aspartic Acid', 'Acetyl Coenzyme A', 'alpha-ketoglutaric acid', 'Pyruvate Kinase', 'Carboxy-Lyases', 'Phosphoenolpyruvate Carboxylase', 'Magnesium', 'Methanol']",[],,,,
7154946,Pyruvate dehydrogenase kinase from bovine kidney.,1982,1,1,"['Cations, Divalent', 'Pyruvate Dehydrogenase Complex']",[],,,,
7154944,Pyruvate kinase isozymes from rat.,1982,1,1,"['Isoenzymes', 'Pyruvate Kinase']",[],,,,
7154943,Pyruvate kinase from bovine muscle and liver.,1982,1,1,"['Isoenzymes', 'Macromolecular Substances', 'NAD', 'Pyruvate Kinase']",[],,,,
7154942,Pyruvate kinases from human erythrocytes and liver.,1982,1,1,"['Isoenzymes', 'Macromolecular Substances', 'Pyruvate Kinase']",[],,,,
7148269,[Perinatal development of the pyruvate metabolism-regulating enzyme in the pig liver].,1982,1,1,"['Liver Glycogen', 'Pyruvates', 'Pyruvate Kinase', 'Phosphoenolpyruvate Carboxykinase (GTP)', 'Pyruvate Carboxylase']",[],,,,
7124566,Vitamin E in beta-thalassemia.,1982,1,1,"['Vitamin E', 'Glutathione Peroxidase', 'Pyruvate Kinase']",[],,,,
7117674,Effects of alterations in energy supply on gluconeogenesis from L-lactate.,1982,1,1,"['Dinitrophenols', 'Lactates', 'Atractyloside', '2,5-anhydromannose', 'Adenosine Triphosphate', 'Mannose']",[],,,,
7114397,Transfusions with young erythrocytes (neocytes) in sickle cell anemia.,1982,1,1,['Pyruvate Kinase'],[],,,,
7113550,[Activities of various enzymes in brown fat tissue of rabbits in the pre- and post-natal period].,1982,1,1,"['L-Lactate Dehydrogenase', 'Isocitrate Dehydrogenase', 'Glucosephosphate Dehydrogenase', 'Hexokinase', 'Pyruvate Kinase']",[],,,,
7106777,"Pyruvate kinase ""Göttingen 1,2"": congenital hemolytic anemia, evidence of double heterozygosity, and lack of enzyme cooperativity.",1982,1,1,"['Isoenzymes', 'Pyruvate Kinase']",[],,,,
7106353,The effects of duodenal glucose infusion on some hepatic enzyme activities in sheep.,1982,1,1,"['Lipids', 'Pentosephosphates', 'Glucose']",[],,,,
7105756,Glucose and ammonia formation in extracts of rat kidney cortex.,1982,1,1,"['Purine Nucleotides', 'Aspartic Acid', 'Ammonia', 'Pyruvate Kinase', 'Glucose']",[],,,,
7072544,Pyruvate kinase in human brain tumours. Its significance in the treatment of gliomas.,1982,1,1,"['Isoenzymes', 'Pyruvate Kinase', 'Alanine']",[],,,,
7067901,Influence of morphinization on the development of isoenzymes of pyruvate kinase in rat liver.,1982,1,1,"['Isoenzymes', 'Morphine', 'Pyruvate Kinase']",[],,,,
7066448,"Erythrocyte enzymes in sheep: comparison of activity in fetal, newborn, maternal and nonpregnant ewe erythrocytes.",1982,1,1,['Hexosephosphates'],[],,,,
7064388,[Changes of the isoenzyme spectrum of pyruvate kinase during compensated heart hyperfunction].,1982,1,1,"['Isoenzymes', 'Pyruvate Kinase']",[],,,,
7056429,"Cooperative ATP inhibition and fructose-1,6-biphosphate activation of rat liver pyruvate kinase.",1982,1,1,"['Fructosediphosphates', 'Hexosediphosphates', 'Adenosine Triphosphate', 'Pyruvate Kinase']",[],,,,
7056402,Pathways of carbon flux in gluconeogenesis.,1982,1,1,"['Carbon Radioisotopes', 'Pyruvate Dehydrogenase Complex', 'Carbon', 'Pyruvate Kinase', 'Fumarate Hydratase', 'Glucose']",[],,,,
7054143,Purification and properties of pyruvate kinase from Streptococcus mutans.,1982,1,1,"['Cations, Divalent', 'Cations, Monovalent', 'Glucosephosphates', 'Phosphates', 'Adenosine Diphosphate', 'Phosphoenolpyruvate', 'Pyruvate Kinase']",[],,,,
7053778,Enzyme activities in skeletal muscle of 13-15 years old adolescents.,1982,1,1,[],[],,,,
6927645,Transplacental effects of carcinogens and non-carcinogens on activities of pyruvate kinase and lactate dehydrogenase as well as isozymic pattern of LDH in mouse lung.,1982,1,1,"['Carbamates', 'Carcinogens', 'Isoenzymes', 'Phenylcarbamates', 'Pyrenes', 'Urethane', 'Methylcholanthrene', 'pyrene', 'L-Lactate Dehydrogenase', 'Pyruvate Kinase', 'Dimethylnitrosamine', 'phenylurethane']",[],,,,
6820640,Turnover rates of cat skeletal muscle soluble enzymes.,1982,1,1,"['Malate Dehydrogenase', 'Phosphorylase b', 'Phosphorylases', 'Pyruvate Kinase', 'Colchicine']",[],,,,
6819869,Analysis of marker enzymes in the K562 erythroleukaemia cell line: no coordinate expression of red cell enzymes on induction of haemoglobin synthesis.,1982,1,1,"['Hemoglobins', 'Isoenzymes', 'L-Lactate Dehydrogenase', 'Pyruvate Kinase', 'Carbonic Anhydrases']",[],,,,
6818419,Pyruvate kinase from Streptococcus lactis.,1982,1,1,"['Cations', 'Adenosine Diphosphate', 'Pyruvate Kinase']",[],,,,
6817965,"5-hydroxytryptamine, glucose uptake, glycogen utilization and carbon dioxide fixation in Hymenolepis microstoma (Cestoda).",1982,1,1,"['Carbon Dioxide', 'Serotonin', 'Glycogen', 'Glucose']",[],,,,
6759852,"AMP- and fructose 1,6-bisphosphate-activated pyruvate kinases from Escherichia coli.",1982,1,1,"['Fructosediphosphates', 'Hexosediphosphates', 'NAD', 'Adenosine Monophosphate', 'Pyruvate Kinase', 'fructose-1,6-diphosphate']",[],,,,
6753538,Cardiac and hepatic pyruvate kinase isoenzymes in normal and diabetic dogs during endotoxic shock.,1982,1,1,"['Endotoxins', 'Isoenzymes', 'Pyruvate Kinase']",[],,,,
6751221,Growth characteristics of Aspergillus nidulans mutans defective in carbohydrate metabolism.,1982,1,1,"['Pentosephosphates', 'Pyruvate Dehydrogenase Complex', 'Pyruvate Kinase', 'Pyruvate Carboxylase', 'Glycerol']",[],,,,
6459453,REgulation of glycolysis/fructolysis in buffalo spermatozoa.,1982,1,1,"['Fructose', 'Glyceraldehyde-3-Phosphate Dehydrogenases', 'Hexokinase', 'Phosphofructokinase-1']",[],,,,
6301081,[New advances in the diagnosis of erythro-enzymopathies].,1982,1,1,"['L-Lactate Dehydrogenase', 'Cytochrome-B(5) Reductase', 'Hexokinase', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Phosphoglycerate Kinase', 'Nucleotidases', ""5'-Nucleotidase"", 'Adenosine Deaminase', 'Fructose-Bisphosphate Aldolase', 'Triose-Phosphate Isomerase', 'Bisphosphoglycerate Mutase', 'Glutathione Synthase']",[],,,,
6300928,The cyclic AMP-dependent phosphorylation of pyruvate kinase as a model in the study of regulation and turnover of phosphorylatable proteins.,1982,1,1,"['Proteins', 'Glucagon', 'Cyclic AMP', 'Pyruvate Kinase', 'Peptide Hydrolases', 'Subtilisins', 'Calcium']",[],,,,
6288490,Short-term effect of glucagon on gluconeogenesis and pyruvate kinase in rabbit hepatocytes.,1982,1,1,"['Lactates', 'Bucladesine', 'Phosphoenolpyruvate', 'Urea', 'Glucagon', 'Pyruvate Kinase']",[],,,,
6287918,Magnetic resonance studies of active sites in enzymic complexes.,1982,1,1,"['Enzymes', 'Spin Labels', 'Tetrahydrofolate Dehydrogenase', 'Electron Transport Complex IV', 'Pyruvate Kinase', 'Alkaline Phosphatase']",[],,,,
6285532,Coronavirus 229E susceptibility in man-mouse hybrids is located on human chromosome 15.,1982,1,1,[],[],,,,
6283013,Control of pyruvate kinase activity during glycolysis and gluconeogenesis in Propionibacterium shermanii.,1982,1,1,"['Glucosephosphates', 'Lactates', 'Phosphates', 'Lactic Acid', 'Glucose-6-Phosphate', 'Adenosine Triphosphate', 'Pyruvate Kinase', 'Pyruvate, Orthophosphate Dikinase', 'Glucose', 'Glycerol']",[],,,,
6282241,The effects of fluoridated water on rat urine and tissue cAMP levels.,1982,1,1,"['Creatinine', 'Cyclic AMP', 'Fluorides']",[],,,,
6279392,Glycolytic activity of rat aorta after exercise.,1982,1,1,"['L-Lactate Dehydrogenase', 'Phosphotransferases', 'Fructose-Bisphosphate Aldolase', 'Glucose-6-Phosphate Isomerase']",[],,,,
6221378,Intracellular energy transport and control of cardiac contraction.,1982,1,1,"['Electrolytes', 'Isoenzymes', 'Phosphocreatine', 'Adenosine Diphosphate', 'Adenosine Triphosphate', 'Creatine Kinase', 'Adenosine Triphosphatases']",[],,,,
6220789,[L and M isoenzymes of hepatic pyruvate kinase and their hormone dependence].,1982,1,1,"['Insulin', 'Isoenzymes', 'Glucagon', 'Pyruvate Kinase']",[],,,,
6217946,"Glycolytic enzyme activities in liver, heart and gastrocnemius of Sprague-Dawley and Wistar rats: effect of high sucrose diet.",1982,1,1,"['Citrates', 'Dietary Carbohydrates', 'Citric Acid', 'Sucrose', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Glucose-6-Phosphate Isomerase', 'Alanine']",[],,,,
6216562,"[Glycolytic regulatory enzymes in erythrocytes, reticulocytes and immature bone marrow cells of rats].",1982,1,1,"['Hexokinase', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Phosphoglycerate Kinase']",[],,,,
6215809,Transitions between alternate ATP-producing and ATP-consuming stationary states in a reconstituted enzyme system containing phosphofructokinase.,1982,1,1,"['Adenosine Triphosphate', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Adenylate Kinase', 'Glucose-6-Phosphate Isomerase']",[],,,,
6178231,[Proteins and tumor growth].,1982,1,1,"['Antigens, Neoplasm', 'Epitopes', 'Glycoproteins', 'Immunoglobulin Idiotypes', 'Isoenzymes', 'Membrane Glycoproteins', 'Neoplasm Proteins', 'Peptides', 'Phosphoproteins', 'alpha-Fetoproteins', 'thymus-leukemia antigens', 'Transforming Growth Factors', 'Pyruvate Kinase']",[],,,,
6128738,The regulation of fatty acid synthesis in brown adipose tissue by insulin.,1982,1,1,"['Fatty Acids', 'Insulin', 'Pyruvate Dehydrogenase Complex', 'Pyruvate Kinase', 'Acetyl-CoA Carboxylase', 'Glucose']",[],,,,
6125125,18O and 17O effects on 31P NMR as probes of enzymatic reactions of phosphate compounds.,1982,1,1,"['Enzymes', 'Oxygen Isotopes', 'Phosphates', 'Water', 'Phosphorus', 'Adenosine Diphosphate', 'Adenosine Triphosphate', 'Pyruvate Kinase', 'Acid Phosphatase', 'Glutamate-Ammonia Ligase']",[],,,,
6125003,Effects of ischemia on metabolite concentrations in dog renal cortex.,1982,1,1,"['Acetoacetates', 'Glutamates', 'Hydroxybutyrates', 'Keto Acids', 'Ketoglutaric Acids', 'Lactates', 'Pyruvates', 'Lactic Acid', 'Glutamic Acid', 'Adenosine Monophosphate', 'acetoacetic acid', 'Adenosine Diphosphate', 'Pyruvic Acid', 'alpha-ketoglutaric acid', 'Adenosine Triphosphate', '3-Hydroxybutyric Acid']",[],,,,
7347823,[Hexokinase activity of erythrocytes in cancer patients].,1981,12,1,"['Phosphogluconate Dehydrogenase', 'Glucosephosphate Dehydrogenase', 'Glutathione Reductase', 'Hexokinase', 'Pyruvate Kinase', 'Glucose-6-Phosphate Isomerase']",[],,,,
7334408,Levels of enolase and other enzymes in the cerebrospinal fluid as indices of pathological change.,1981,12,1,"['Enzymes', 'L-Lactate Dehydrogenase', 'Pyruvate Kinase', 'Creatine Kinase', 'Fructose-Bisphosphate Aldolase', 'Phosphopyruvate Hydratase']",[],,,,
7327170,Biosynthesis of pyruvate kinase isozymes in rat liver.,1981,12,1,"['Isoenzymes', 'Pyruvate Kinase']",[],,,,
7038046,Immunofluorescence and histochemical methods for neural M1 pyruvate kinase localization.,1981,12,1,"['Isoenzymes', 'Pyruvate Kinase']",[],,,,
7030496,[Tests for some enzymes of anaerobic glycolysis and pentose cycle in diseases of the pemphigus and pemphigoid types (author's transl)].,1981,12,1,"['Glucosephosphate Dehydrogenase', 'Glutathione Reductase', 'Pyruvate Kinase']",[],,,,
6460551,The role of glycolysis in aflatoxin biosynthesis.,1981,12,1,"['Aflatoxins', 'Pyruvates', 'Sulfates', 'Phosphoenolpyruvate', 'Zinc Sulfate', 'Pyruvic Acid', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Zinc']",[],,,,
6459230,"Effect of urethane, dimethylnitrosamine, paraquat and butylated hydroxytoluene on the activities of glycolytic key enzymes in mouse lung.",1981,12,1,"['Butylated Hydroxytoluene', 'Urethane', 'Hexokinase', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Dimethylnitrosamine', 'Paraquat']",[],,,,
6458578,Supplementing glucose metabolism in human senile cataracts.,1981,12,1,"['Adenosine Triphosphate', 'Hexokinase', 'Phosphofructokinase-1', 'Pyruvate Kinase', 'Glucose']",[],,,,
6276436,[Studies on uremic neuropathy: with reference to uremic toxin (author's transl)].,1981,12,1,"['Neurotoxins', 'Glucosephosphate Dehydrogenase', 'Transaldolase', 'Pyruvate Kinase']",[],,,,
